,close,high,low,open,time,volumefrom,volumeto,timestamp
0,7522.99,7522.99,7522.99,7522.99,1514152800,0.0,0.0,2017-12-25 07:00:00
1,7522.99,7522.99,7522.99,7522.99,1514156400,0.0,0.0,2017-12-25 08:00:00
2,7522.99,7522.99,7522.99,7522.99,1514160000,0.0,0.0,2017-12-25 09:00:00
3,7522.99,7522.99,7522.99,7522.99,1514163600,0.0,0.0,2017-12-25 10:00:00
4,7522.99,7522.99,7522.99,7522.99,1514167200,0.0,0.0,2017-12-25 11:00:00
5,7522.99,7522.99,7522.99,7522.99,1514170800,0.0,0.0,2017-12-25 12:00:00
6,7522.99,7522.99,7522.99,7522.99,1514174400,0.0,0.0,2017-12-25 13:00:00
7,7522.99,7522.99,7522.99,7522.99,1514178000,0.0,0.0,2017-12-25 14:00:00
8,7522.99,7522.99,7522.99,7522.99,1514181600,0.0,0.0,2017-12-25 15:00:00
9,7522.99,7522.99,7522.99,7522.99,1514185200,0.0,0.0,2017-12-25 16:00:00
10,7522.99,7522.99,7522.99,7522.99,1514188800,0.0,0.0,2017-12-25 17:00:00
11,7522.99,7522.99,7522.99,7522.99,1514192400,0.0,0.0,2017-12-25 18:00:00
12,7522.99,7522.99,7522.99,7522.99,1514196000,0.0,0.0,2017-12-25 19:00:00
13,7522.99,7522.99,7522.99,7522.99,1514199600,0.0,0.0,2017-12-25 20:00:00
14,7522.99,7522.99,7522.99,7522.99,1514203200,0.0,0.0,2017-12-25 21:00:00
15,7522.99,7522.99,7522.99,7522.99,1514206800,0.0,0.0,2017-12-25 22:00:00
16,7522.99,7522.99,7522.99,7522.99,1514210400,0.0,0.0,2017-12-25 23:00:00
17,7522.99,7522.99,7522.99,7522.99,1514214000,0.0,0.0,2017-12-26 00:00:00
18,7522.99,7522.99,7522.99,7522.99,1514217600,0.0,0.0,2017-12-26 01:00:00
19,7522.99,7522.99,7522.99,7522.99,1514221200,0.0,0.0,2017-12-26 02:00:00
20,7522.99,7522.99,7522.99,7522.99,1514224800,0.0,0.0,2017-12-26 03:00:00
21,7522.99,7522.99,7522.99,7522.99,1514228400,0.0,0.0,2017-12-26 04:00:00
22,7522.99,7522.99,7522.99,7522.99,1514232000,0.0,0.0,2017-12-26 05:00:00
23,7522.99,7522.99,7522.99,7522.99,1514235600,0.0,0.0,2017-12-26 06:00:00
24,7522.99,7522.99,7522.99,7522.99,1514239200,0.0,0.0,2017-12-26 07:00:00
25,7522.99,7522.99,7522.99,7522.99,1514242800,0.0,0.0,2017-12-26 08:00:00
26,7522.99,7522.99,7522.99,7522.99,1514246400,0.0,0.0,2017-12-26 09:00:00
27,7522.99,7522.99,7522.99,7522.99,1514250000,0.0,0.0,2017-12-26 10:00:00
28,7522.99,7522.99,7522.99,7522.99,1514253600,0.0,0.0,2017-12-26 11:00:00
29,7522.99,7522.99,7522.99,7522.99,1514257200,0.0,0.0,2017-12-26 12:00:00
30,7522.99,7522.99,7522.99,7522.99,1514260800,0.0,0.0,2017-12-26 13:00:00
31,7522.99,7522.99,7522.99,7522.99,1514264400,0.0,0.0,2017-12-26 14:00:00
32,7522.99,7522.99,7522.99,7522.99,1514268000,0.0,0.0,2017-12-26 15:00:00
33,7522.99,7522.99,7522.99,7522.99,1514271600,0.0,0.0,2017-12-26 16:00:00
34,7522.99,7522.99,7522.99,7522.99,1514275200,0.0,0.0,2017-12-26 17:00:00
35,7522.99,7522.99,7522.99,7522.99,1514278800,0.0,0.0,2017-12-26 18:00:00
36,7522.99,7522.99,7522.99,7522.99,1514282400,0.0,0.0,2017-12-26 19:00:00
37,7522.99,7522.99,7522.99,7522.99,1514286000,0.0,0.0,2017-12-26 20:00:00
38,7522.99,7522.99,7522.99,7522.99,1514289600,0.0,0.0,2017-12-26 21:00:00
