,close,high,low,open,time,volumefrom,volumeto,timestamp
0,12534,12534,12534,12534,1514152800,0.0,0.0,2017-12-25 07:00:00
1,12534,12534,12534,12534,1514156400,0.0,0.0,2017-12-25 08:00:00
2,12534,12534,12534,12534,1514160000,0.0,0.0,2017-12-25 09:00:00
3,12534,12534,12534,12534,1514163600,0.0,0.0,2017-12-25 10:00:00
4,14236,14236,12534,12534,1514167200,0.0001,1.42,2017-12-25 11:00:00
5,14236,14236,14236,14236,1514170800,0.0,0.0,2017-12-25 12:00:00
6,14236,14236,14236,14236,1514174400,0.0,0.0,2017-12-25 13:00:00
7,14236,14236,14236,14236,1514178000,0.0,0.0,2017-12-25 14:00:00
8,14236,14236,14236,14236,1514181600,0.0,0.0,2017-12-25 15:00:00
9,14236,14236,14236,14236,1514185200,0.0,0.0,2017-12-25 16:00:00
10,14236,14236,14236,14236,1514188800,0.0,0.0,2017-12-25 17:00:00
11,14236,14236,14236,14236,1514192400,0.0,0.0,2017-12-25 18:00:00
12,14236,14236,14236,14236,1514196000,0.0,0.0,2017-12-25 19:00:00
13,14236,14236,14236,14236,1514199600,0.0,0.0,2017-12-25 20:00:00
14,14236,14236,14236,14236,1514203200,0.0,0.0,2017-12-25 21:00:00
15,14236,14236,14236,14236,1514206800,0.0,0.0,2017-12-25 22:00:00
16,14236,14236,14236,14236,1514210400,0.0,0.0,2017-12-25 23:00:00
17,14236,14236,14236,14236,1514214000,0.0,0.0,2017-12-26 00:00:00
18,14236,14236,14236,14236,1514217600,0.0,0.0,2017-12-26 01:00:00
19,14236,14236,14236,14236,1514221200,0.0,0.0,2017-12-26 02:00:00
20,14236,14236,14236,14236,1514224800,0.0,0.0,2017-12-26 03:00:00
21,14236,14236,14236,14236,1514228400,0.0,0.0,2017-12-26 04:00:00
22,14236,14236,14236,14236,1514232000,0.0,0.0,2017-12-26 05:00:00
23,14236,14236,14236,14236,1514235600,0.0,0.0,2017-12-26 06:00:00
24,14236,14236,14236,14236,1514239200,0.0,0.0,2017-12-26 07:00:00
25,14236,14236,14236,14236,1514242800,0.0,0.0,2017-12-26 08:00:00
26,14236,14236,14236,14236,1514246400,0.0,0.0,2017-12-26 09:00:00
27,14236,14236,14236,14236,1514250000,0.0,0.0,2017-12-26 10:00:00
28,14236,14236,14236,14236,1514253600,0.0,0.0,2017-12-26 11:00:00
29,14236,14236,14236,14236,1514257200,0.0,0.0,2017-12-26 12:00:00
30,14236,14236,14236,14236,1514260800,0.0,0.0,2017-12-26 13:00:00
31,14236,14236,14236,14236,1514264400,0.0,0.0,2017-12-26 14:00:00
